Machine_ID,Week_Start_Date,Scheduled_Hours,Actual_Uptime_Hours,Uptime_Percentage,Downtime_Reason,Downtime_Duration,Maintenance_Type,Machine_Location,Machine_Model,Operator_Shift,Last_Maintenance_Date,Number_of_Breakdowns,MTBF_Hours,MTTR_Hours,Energy_Consumption_kWh,Output_Quantity,Fixed_Cost_Per_Hour,Variable_Cost_Per_Unit,Energy_Cost_Per_kWh,Maintenance_Parts_Cost,Labor_Cost,Reject_Quantity,Cycle_Time_Per_Unit(hr),Setup_Time,Utilization_Rate,Breakdown_Type,Parts_Replaced,Maintenance_Cost_Type,Quantity_Sold,Fixed_Cost_Per_Unit,Head_On_Cost_Per_Unit,Operator_Shift.1,Selling_Price_Per_Unit,Fixed_Cost,Variable_Cost,Base_Cost,Head_On_Cost,Total_Cost_Per_Unit,Total_Revenue,DownTime_Time_Cost_hr,DownTime_Cost,Profit_margin(%),Net_Profit
MCH049,2025-05-13,168,122,97.91,Preventive Maintenance,28.96,Scheduled,Plant A,TX-300,Morning,2025-03-21,1,54.83,4.32,3456.06,1831,60,12.22472694,0.12,1773,2780.8,16,0.095103489,3.184628071,85.46428571,Other,"Misc Part, Valve",Preventive,2195,6.825304701,3.656476439,Night,22.25237503,11760,26794.97323,25582.12783,5719.593207,20.46910002,32844.34167,150,2103,11.41105749,18823.37307
MCH023,2025-05-13,168,122,98.91,Gearbox Failure,2.27,Unscheduled,Plant B,TX-200,Morning,2025-04-24,0,40.98,2.38,3040.67,1615,60,10.64160042,0.12,1183,2986.8,15,0.070991111,3.367383648,81.21428571,Electrical,Bearing,Corrective,1668,4.967474867,3.168937461,Night,27.09407318,10080,23884.17785,35463.08709,6704.971735,20.20770828,58938.12827,150,3750,10.40313738,3322.231792
MCH015,2025-05-13,168,146.22,98.91,Power Outage,2.27,Scheduled,Plant A,TX-200,Evening,2025-05-04,2,77.67,3.105957447,2897.92,1695,70,11.30573431,0.12,1899,3123.2,7,0.067869008,1.864567757,98.19642857,Electrical,"Fuse, Capacitor",Preventive,1322,5.271966527,3.618755518,Morning,25.74455436,10080,19678.84466,32823.20452,5734.687488,25.94505442,62019.23431,150,1897.5,18.97764276,13041.8574
MCH038,2025-05-13,168,149.26,73.19,Power Outage,19.8,Scheduled,Plant A,TX-200,Evening,2025-04-05,2,65.94,2.62,3674.35,1270,70,10.51379487,0.12,1334,3193.6,5,0.082908879,2.628917085,79.74404762,Other,"Belt, Bearing",Preventive,1489,4.784053156,3.202809125,Evening,21.56925355,10080,21853.5745,33930.49865,7245.367279,21.13127061,57514.87141,150,2970,-2.064458868,-4819.82122
MCH029,2025-05-13,168,122,95.72,Electrical Fault,25,Unscheduled,Plant A,TX-200,Evening,2025-04-04,5,132.2,2.16,3519.06,1674,50,13.63480524,0.12,1373,2571.8,5,0.0890374,2.496495396,73.18452381,Mechanical,"Shaft, Bearing",Corrective,1773,4.967474867,2.50154422,Morning,24.75623101,11760,22256.80659,9701.479534,8775.795247,24.0726426,44419.23159,150,4173,30.06021758,9066.61586
MCH048,2025-05-13,168,150.02,98.62,Preventive Maintenance,8.27,Scheduled,Plant C,TX-100,Night,2025-05-01,3,143.58,1.72,3110.78,2200,70,10.62936264,0.12,1125,3374.6,12,0.2,2.974810412,95.72619048,Software,"HMI Panel, PLC Module",Preventive,1917,6.25199362,3.514078386,Evening,26.5506465,11760,18560.68288,32284.17785,6707.506749,25.83051455,58938.12827,150,4602,14.58571111,8014.922698
MCH034,2025-05-13,168,166.17,91.66,Electrical Fault,30.68,Emergency,Plant B,TX-200,Night,2025-05-05,2,56.6,2.88,3911.88,1803,60,11.50678145,0.12,1758,3300.4,12,0.091835891,1.624682725,88.8452381,Other,Shaft,Corrective,2195,4.587657018,3.916455452,Night,28.06219311,11760,16853.61318,38545.25439,6567.12687,21.77819408,57724.56779,150,4564.5,23.41696001,14687.29977
MCH049,2025-05-13,168,162.07,88.74,Power Outage,18.74,Unscheduled,Plant C,TX-200,Evening,2025-04-23,2,69.50297872,2.39,3379.29,2211,50,11.86188004,0.12,1899,2780.8,19,0.068386932,2.570671128,98.61309524,Electrical,"Shaft, Gear",Preventive,2200,6.288209607,3.391593789,Night,27.09407318,10080,26274.26969,33816.30824,5719.593207,22.85762168,49036.29693,150,3750,23.41696001,5933.399418
MCH021,2025-05-13,168,164.49,11.9,Power Outage,19.8,Emergency,Plant A,TX-300,Night,2025-03-30,3,82.86,3.88,3379.29,2145,50,11.33603551,0.12,1183,3000.4,18,0.07336087,1.560944305,86.44047619,Software,Misc Part,Corrective,2126,5.590682196,3.656476439,Evening,26.75400191,11760,26785.25439,34233.60294,6559.700543,21.77689326,38579.75249,150,3750,0.205431433,18311.57757
MCH044,2025-05-13,168,122.07,95.08,Gearbox Failure,18.92,Scheduled,Plant B,TX-200,Evening,2025-04-24,2,165.02,2.66,2879.61,1831,60,13.84848789,0.12,1695,2780.8,5,0.091835891,2.570671128,94.98214286,Electrical,PLC Module,Corrective,1705,4.955752212,2.738407425,Morning,25.49121652,8400,29798.98641,28773.08951,8030.018495,22.60115175,61575.14976,150,1240.5,8.396342808,9066.61586
MCH008,2025-05-13,168,165.67,98.91,Gearbox Failure,26.06,Scheduled,Plant B,TX-200,Night,2025-03-27,5,30.5,2.66,3911.88,1603,60,13.51628592,0.12,1400,3216.4,14,0.095103489,1.611306979,81.08928571,Mechanical,HMI Panel,Preventive,1946,5.647058824,3.759920747,Evening,29.96226933,10080,18914.49349,35096.03538,5210.93834,21.13127061,38579.75249,150,2970,-0.215508387,5160.819736
MCH016,2025-05-13,168,140.18,95.08,Gearbox Failure,11.84,Emergency,Plant B,TX-200,Morning,2025-03-19,1,67.11,2.48,3110.78,1953,60,12.93563968,0.12,1110,2860,17,0.097964602,2.973644951,98.83928571,Mechanical,"Gear, Bearing",Corrective,1894,4.382608696,3.94485498,Evening,28.06219311,10080,16711.33708,28994.49349,5474.91143,25.43058481,43823.09957,150,4765.5,23.41696001,-735.7146178
MCH031,2025-05-13,168,136.44,92.95,Operator Delay,19.8,Scheduled,Plant A,TX-200,Morning,2025-03-31,2,71.5,1.71,3823.25,1953,60,10.62936264,0.12,1068,2780.8,14,0.091835891,5,98.19642857,Electrical,"Fuse, Capacitor",Preventive,1256,9.25984252,3.94485498,Night,26.37336593,11760,16791.9949,21856.86459,6686.529191,24.0726426,2549.121652,150,6757.5,23.85264156,3368.784038
MCH038,2025-05-13,168,136.23,81.21,Gearbox Failure,33.43,Unscheduled,Plant C,TX-100,Morning,2025-05-06,0,136.44,1.48,3823.25,1251,70,13.36048601,0.12,1183,3194.6,14,0.071365037,3.188881345,96.4702381,Mechanical,Bearing,Preventive,1773,6.025104603,3.202809125,Night,24.40342696,8400,27795.62573,32823.20452,5474.91143,20.54418516,43823.09957,150,1864.5,16.95874364,3397.522233
MCH028,2025-05-13,168,150.68,85.12,Electrical Fault,12.43,Emergency,Plant A,TX-300,Night,2025-04-26,3,33.27,2.79,3423.11,1881,50,13.51628592,0.12,1449,3323.4,19,0.071365037,3.299294794,84.48809524,Mechanical,Capacitor,Preventive,1606,3.812982297,3.210360833,Night,26.5506465,11760,18914.49349,35751.62941,6378.913354,25.72550941,35638.98525,150,3909,-1.032217505,-440.2922327
MCH050,2025-05-13,168,169.79,98.91,Electrical Fault,39.41,Emergency,Plant A,TX-100,Evening,2025-03-26,3,26.57,2.62,2855.54,2200,60,13.62605488,0.12,1899,2924.4,18,0.096522648,2.475619602,72.61904762,Electrical,HMI Panel,Preventive,1944,6.021505376,3.290536144,Morning,26.67951181,10080,29798.98641,31933.5745,5045.514825,26.91416988,51276.84699,150,2799,19.3375793,1534.316186
MCH029,2025-05-13,168,159.68,72.66,Gearbox Failure,-0.73,Scheduled,Plant B,TX-100,Evening,2025-04-26,3,33.27,4.83,3093.13,2107,70,10.62936264,0.12,1052,2986.8,5,0.09780315,2.210208607,98.19642857,Mechanical,"Belt, Shaft",Preventive,1708,6.422719825,3.94485498,Evening,24.69499373,10080,26274.26969,29859.61056,9166.011886,31.66609065,38081.40195,150,5068.5,22.62491381,8014.922698
MCH013,2025-05-13,168,133.97,88.74,Gearbox Failure,33.79,Unscheduled,Plant C,TX-100,Night,2025-05-03,4,46.35,1.35,2912.93,1449,60,12.93563968,0.12,1094,2871.6,17,0.070991111,2.615484532,85.11904762,Software,"Fuse, Capacitor",Corrective,1773,4.528301887,3.656281163,Evening,27.09407318,10080,22487.37175,38198.98641,3771.020871,419.3244468,45241.01722,150,889.5,3.741631492,2751.893879
MCH047,2025-05-13,168,149.34,98.84,Gearbox Failure,18.66,Emergency,Plant C,TX-100,Night,2025-04-24,4,79.84,2.48,2879.61,1603,60,12.23937725,0.12,1507,3314.6,15,0.066972147,3.184628071,89.29761905,Electrical,Gear,Preventive,2183,4.518153294,3.168937461,Evening,27.66179235,8400,23703.08709,29859.61056,6707.506749,21.13127061,35457.33346,150,2103,30.4143849,8997.349526
MCH006,2025-05-13,168,134.21,81.88,Preventive Maintenance,18.92,Scheduled,Plant B,TX-100,Night,2025-03-31,4,168.73,2.44,3100.3,1603,60,11.56860485,0.12,1110,2803.6,14,0.097061916,2.797645681,81.21428571,Electrical,Fuse,Corrective,1256,3.738317757,3.728178465,Night,29.96226933,10080,25050.08653,33930.49865,7055.788503,22.49749286,35637.16523,150,3909,23.78403617,-4576.94988
MCH046,2025-05-13,168,138.51,83.44,Power Outage,34.03,Emergency,Plant A,TX-200,Evening,2025-03-18,1,143.58,3.28,3110.78,1603,60,13.01479534,0.12,1899,3323.4,9,0.077712797,1.515068726,91.6547619,Software,Contactor,Corrective,2500,5.084745763,2.65329043,Night,25.87385378,10080,15161.43099,34233.60294,6017.622233,26.91416988,45241.01722,150,-109.5,27.3146041,2751.893879
MCH_999,2025-05-13,168,156.16,80.1,Electrical Fault,8.32,Scheduled,Plant A,TX-100,Evening,2025-04-23,1,136.23,2.26,3519.06,2226,70,10.91450065,0.12,1359,2441.4,17,0.075246495,3.111729773,78.5,Mechanical,"Valve, Sensor",Preventive,2212,5.345454545,3.916455452,Morning,25.95250034,8400,17243.95805,37875.62573,4643.477077,22.49749286,40464.31061,150,889.5,8.611335162,6264.91481
MCH038,2025-05-13,168,149.08,85.47,Electrical Fault,18.66,Scheduled,Plant C,TX-200,Night,2025-04-20,4,53.19,2.26,3423.11,1674,50,13.52654853,0.12,1899,3323.4,12,0.067300586,1.675775249,72.61904762,Electrical,Bearing,Preventive,1772,4.958677686,3.562858007,Evening,23.61737015,10080,18444.96461,31933.5745,5718.330552,23.36482485,56776.67665,150,1077,18.97764276,6651.111066
MCH042,2025-05-13,168,132.18,88.22,Gearbox Failure,148,Emergency,Plant B,TX-300,Night,2025-04-26,4,65.94,1.2,4034.79,1504,50,11.30573431,0.12,1983,2751.4,17,0.09780315,3.184628071,79.07142857,Other,Contactor,Corrective,70,5.084745763,3.586634009,Evening,24.93159484,10080,23703.08709,31025.50136,5846.418562,25.43058481,68913.21945,150,340.5,-1544.976208,-39383.32303
MCH038,2025-05-13,168,140.18,85.47,Electrical Fault,27.82,Unscheduled,Plant B,TX-300,Evening,2025-04-26,1,40.98,2.24,3746.52,2211,60,13.63480524,0.12,1911,4000,14,0.088502496,1.603270956,97.91071429,Mechanical,Gear,Corrective,1964,4.906542056,2.967927986,Night,28.95151927,11760,26274.26969,25857.02471,3870.19886,26.42223946,32844.34167,150,6757.5,3.852691151,8014.922698
MCH048,2025-05-13,168,155.35,97,Operator Delay,18.66,Emergency,Plant A,TX-100,Night,2025-05-01,3,64.3,1.31,3606.91,1504,60,11.50678145,0.12,1094,3327.4,6,0.07672664,2.230713639,79.88690476,Other,"Fuse, Capacitor",Corrective,2226,4.967474867,3.94485498,Evening,23.05994853,10080,16791.9949,28773.08951,9166.011886,28.31891946,48897.30002,150,889.5,24.16743703,9895.932596
MCH006,2025-05-13,168,156.16,73.19,Operator Delay,33.43,Scheduled,Plant B,TX-200,Evening,2025-04-12,1,26.57,2.16,2531.18,1723,60,13.84848789,0.12,1068,2871.6,19,0.09675696,1.864567757,88.73809524,Software,Contactor,Corrective,1606,4.382608696,2.74956638,Morning,22.25237503,10080,26794.97323,25191.9949,3771.020871,20.90188328,39824.53112,150,1897.5,-14.6747384,-1305.23507
MCH031,2025-05-13,168,166.37,94.98,Preventive Maintenance,18.92,Scheduled,Plant A,TX-300,Evening,2025-01-01,4,69.50297872,1.71,3093.13,1831,70,10.00448045,0.12,1373,2548,9,0.097964602,3.234429962,88.89285714,Other,Gear,Corrective,1490,6.241486068,2.878763125,Evening,29.1390672,8400,18914.49349,25857.02471,5210.93834,26.42223946,61575.14976,150,2598,10.41760864,8450.107565
MCH022,2025-05-13,168,122,99.03,Preventive Maintenance,30.43,Scheduled,Plant A,TX-200,Night,2025-04-06,2,69.50297872,1.35,3040.67,1449,50,10.00448045,0.12,1329,2548,12,0.095103489,2.257545252,88.73809524,Electrical,PLC Module,Preventive,1700,6.422719825,2.612041627,Night,26.5506465,10080,18964.43246,28356.269,4902.073744,27.12001598,38081.40195,150,22200,19.3375793,9998.549624
MCH009,2025-05-13,168,132.18,78.68,Electrical Fault,12.65,Unscheduled,Plant A,TX-100,Morning,2025-04-15,2,2,1.84,3598.53,1711,50,10.64160042,0.12,1000,2871.6,13,0.067300586,2.160696963,87.03571429,Mechanical,Capacitor,Corrective,1773,4.542586751,4.01238606,Evening,28.65943713,11760,23237.42299,36106.5692,5045.514825,25.01176916,38579.75249,150,3750,27.3146041,1486.711495
MCH039,2025-05-13,168,127.4,75.84,Electrical Fault,18.66,Scheduled,Plant B,TX-200,Morning,2025-05-03,4,36.3,2.66,2729.65,1330,60,10.77253146,0.12,1068,3079.6,6,0.097061916,2.475619602,87.03571429,Mechanical,"Valve, Sensor",Preventive,2195,3.812982297,3.732269421,Night,24.76363695,8400,23237.42299,27966.73652,3771.020871,27.12001598,2549.121652,150,454.5,4.794204296,13468.23444
MCH_IDEAL,2025-05-13,168,169.79,88.22,Electrical Fault,24.42,Emergency,Plant C,TX-200,Evening,2025-05-05,3,40.98,1.22,3070.37,2500,50,10.77253146,0.12,1911,3374.6,19,0.07672664,1.611306979,100.4345238,Electrical,Relay,Preventive,1668,4.587657018,3.562858007,Night,24.08278534,11760,23850.49865,21856.86459,8030.018495,16.75815431,48850.18612,150,6090,12.10478285,3827.845214
MCH043,2025-05-13,168,124.21,95.08,Gearbox Failure,3.51,Scheduled,Plant B,TX-300,Night,2025-05-01,3,30.5,1.84,3446.84,1504,60,13.62605488,0.12,1137,3327.4,17,0.093162194,1.988706311,78.69047619,Mechanical,"Belt, Shaft",Preventive,2186,5.566600398,3.920946832,Evening,26.16556116,11760,17243.95805,38198.98641,6378.913354,20.90188328,55130.83736,150,2811,23.78403617,5267.940902
MCH041,2025-05-13,168,136.23,92.95,Power Outage,8.27,Unscheduled,Plant C,TX-100,Evening,2025-04-27,2,75.34,1.31,3100.3,1796,60,13.27978767,0.12,1899,2571.8,5,0.073967543,1.515068726,98.83928571,Mechanical,Misc Part,Corrective,1349,6.021505376,3.202809125,Morning,27.33788347,10080,21323.0828,9701.479534,5857.282473,24.24865207,44419.23159,150,1897.5,11.41105749,14988.4594
MCH033,2025-05-13,168,134.21,82.45,Gearbox Failure,-0.73,Scheduled,Plant B,TX-100,Morning,2025-04-05,2,79.86,3.105957447,3052.65,1251,50,11.33603551,0.12,1507,2440,5,0.085635703,1.515068726,101.0654762,Electrical,"Misc Part, Valve",Corrective,1772,4.955752212,3.471360465,Night,24.63638317,11760,21459.61056,32501.85209,7245.367279,22.17151994,2549.121652,150,5104.5,20.41146489,-1305.23507
MCH030,2025-05-13,168,168.73,98.65,Gearbox Failure,-1.79,Scheduled,Plant B,TX-300,Night,2025-04-27,4,29.87,2.24,2879.61,1691,60,12.17511563,0.12,1796,2751.4,6,0.077712797,1.709738333,98.83928571,Electrical,Capacitor,Corrective,1665,3.812982297,3.514078386,Evening,29.84684557,10080,16596.269,35096.03538,6757.2093,20.93391501,39824.53112,150,349.5,13.25558471,8081.600547
MCH037,2025-05-13,168,160.82,81.21,Electrical Fault,12.43,Emergency,Plant A,TX-200,Morning,2025-04-26,0,79.86,3.105957447,3746.52,1787,50,10.03628962,0.12,1183,3289.8,7,0.068386932,1.766233857,87.03571429,Software,"Belt, Bearing",Preventive,1894,4.587657018,2.69700269,Evening,26.16556116,8400,17457.02471,34233.60294,4637.687394,22.49749286,55130.83736,150,2799,24.16743703,-1305.23507
MCH003,2025-05-13,168,165.73,75.84,Power Outage,2.27,Unscheduled,Plant A,TX-100,Morning,2025-04-25,0,33.27,1.35,2674.95,1691,70,10.00448045,0.12,1847,3079.6,12,0.075345785,2.974810412,100,Electrical,HMI Panel,Preventive,1606,5.61247216,3.656281163,Night,24.76363695,10080,18259.44082,41033.3345,5474.91143,25.01176916,43823.09957,150,5373,24.16743703,3827.845214
MCH048,2025-05-13,168,132.2,88.84,Power Outage,40.6,Unscheduled,Plant A,TX-200,Evening,2025-03-21,3,136.44,2.63,4100,1803,60,12.17511563,0.12,1662,2981.6,10,0.077712797,2.974810412,73.18452381,Software,"Contactor, Capacitor",Corrective,70,5.880980163,3.656476439,Evening,27.09407318,10080,13456.86459,29758.84466,5857.282473,21.77819408,42157.00572,150,4423.5,24.31320561,-8043.054767
MCH026,2025-05-13,168,143,96.47,Gearbox Failure,31.56,Emergency,Plant C,TX-300,Night,2025-04-05,1,69.50297872,2.95,3104.93,1270,50,13.84526115,0.12,1760,2770.2,16,0.085820337,1.864567757,87.03571429,Mechanical,Shaft,Preventive,1708,7.210300429,3.290536144,Evening,25.74455436,11760,24949.30648,35751.62941,8030.018495,19.84570502,56096.08838,150,5274,17.94214541,12641.17062
MCH027,2025-05-13,168,136.23,88.89,Gearbox Failure,-0.73,Scheduled,Plant C,TX-200,Evening,2025-04-22,5,54.99,2.38,3167.41,2250,60,12.17511563,0.12,1851,2643.6,18,0.082908879,1.560944305,82.76190476,Other,"Belt, Shaft",Preventive,1490,4.587657018,3.168937461,Night,25.99846343,11760,21063.20452,38554.97323,5718.330552,20.1540756,62019.23431,150,447,14.58571111,6264.91481
MCH045,2025-05-13,168,133.97,79.89,Power Outage,14.02,Emergency,Plant A,TX-200,Evening,2025-04-12,2,71.5,2.24,2879.61,1927,50,13.51628592,0.12,1899,2964,13,0.097521982,3.201635036,98.61309524,Electrical,"Belt, Bearing",Preventive,70,6.422719825,2.738407425,Night,24.75623101,10080,24949.30648,35751.62941,5846.418562,20.90188328,48897.30002,150,6757.5,5.327284724,5809.008085
MCH030,2025-05-13,168,133.97,72.62,Preventive Maintenance,2.33,Scheduled,Plant C,TX-100,Evening,2025-04-17,0,63.7,2.24,3379.29,1803,50,10.91450065,0.12,1911,2924.4,14,0.095149105,1.515068726,78.67857143,Software,Misc Part,Preventive,1606,4.784053156,2.546953471,Morning,23.29313591,11760,22421.85209,33816.30824,6958.261687,419.3244468,49608.30132,150,1776,10.40313738,8997.349526
MCH047,2025-05-13,168,149.08,88.84,Electrical Fault,1.95,Scheduled,Plant C,TX-200,Evening,2025-04-24,2,54.83,2.24,3598.53,2200,60,10.42333638,0.12,1899,2724.6,9,0.093162194,1.611306979,99.0297619,Mechanical,Contactor,Corrective,2290,5.590682196,3.65923417,Night,25.99846343,8400,25671.62941,35096.03538,4643.477077,31.66609065,48850.18612,150,22200,24.31320561,-4576.94988
MCH047,2025-05-13,168,136.23,79.89,Operator Delay,17.32,Scheduled,Plant A,TX-200,Evening,2025-04-15,2,165.02,1.48,3156.07,1603,60,11.33603551,0.12,1911,3313.4,16,0.077177273,1.624682725,75.83333333,Electrical,HMI Panel,Preventive,2234,6.825304701,2.738407425,Night,20.71105926,10080,27795.62573,38554.97323,5873.607018,20.1540756,48850.18612,150,2811,30.4143849,3397.522233
MCH045,2025-05-13,168,122.95,87.04,Electrical Fault,12.43,Unscheduled,Plant C,TX-200,Night,2025-05-04,4,75.34,1.35,3475.78,2203,70,11.03475332,0.12,1183,3194.6,17,0.090480612,2.615484532,85.46428571,Mechanical,"HMI Panel, PLC Module",Corrective,2195,4.704,2.760630213,Night,26.16556116,8400,20476.39433,27364.43246,5197.795951,19.84570502,32844.34167,150,2103,5.327284724,-2320.700639
MCH038,2025-05-13,168,148.2,89.29,Preventive Maintenance,2.33,Scheduled,Plant C,TX-300,Evening,2025-04-24,0,51.33,4.32,3823.25,1652,60,10.43787544,0.12,1541,2441.4,10,0.0670583,3.184628071,95.72619048,Mechanical,Gear,Preventive,1718,5.891291642,3.562858007,Evening,29.16764142,10080,1301.479534,30656.80659,5846.418562,25.43058481,44759.40889,150,2838,-1544.976208,-4819.82122
MCH023,2025-05-13,168,132.2,88.84,Power Outage,18.74,Scheduled,Plant A,TX-200,Morning,2025-03-30,2,2,1.56,3379.29,2107,70,10.71798929,0.12,1784,2964,9,0.098513909,2.570671128,82.76190476,Mechanical,Shaft,Corrective,1790,3.812982297,3.778621989,Night,28.65943713,10080,25016.03538,28471.33708,6686.529191,19.80387447,54950.51039,150,340.5,24.31320561,13468.23444
MCH036,2025-05-13,168,145.22,99.03,Preventive Maintenance,2.33,Scheduled,Plant C,TX-200,Evening,2025-04-21,4,56.6,3.105957447,3379.29,2219,60,12.79596295,0.12,1280,2643.6,13,0.066972147,3.181419972,76.54166667,Electrical,"Relay, Contactor",Preventive,1689,4.518153294,3.514078386,Evening,26.16556116,10080,16596.269,27966.73652,10030.96515,21.77689326,53165.43857,150,2697,21.87380657,8014.922698
MCH021,2025-05-13,168,165.02,89.69,Preventive Maintenance,19.8,Emergency,Plant A,TX-200,Evening,2025-04-12,2,69.50297872,4.55,3519.06,2231,70,12.08504125,0.12,1847,2981.6,18,0.075246495,2.973644951,98.22619048,Mechanical,"Gear, Belt",Corrective,70,5.891291642,3.471360465,Evening,29.96226933,8400,24949.30648,31025.50136,4637.687394,26.42223946,35457.33346,150,4602,3.852691151,-89.12133801
MCH003,2025-05-13,168,122.07,87.04,Gearbox Failure,30.43,Emergency,Plant A,TX-300,Night,2025-05-03,1,79.86,4.26,3071.85,2226,60,10.3363929,0.12,1970,2643.6,18,0.068386932,2.562531508,92.60119048,Mechanical,"Relay, Capacitor",Preventive,1676,4.906542056,2.981114111,Evening,25.56643638,11760,15161.43099,36709.30648,4637.687394,21.55832654,44759.40889,150,1240.5,0.205431433,3322.231792
MCH024,2025-05-13,168,141.94,92.47,Preventive Maintenance,25,Unscheduled,Plant A,TX-300,Evening,2025-03-19,3,33.27,2.26,1500,2107,70,12.93563968,0.12,1899,2643.6,13,0.077712797,1.766233857,88.73809524,Other,"Relay, Capacitor",Preventive,1606,9.25984252,3.656281163,Evening,24.93159484,8400,16596.269,28471.33708,3724.716491,18.74331158,44759.40889,150,2838,-1544.976208,13468.23444
MCH019,2025-05-13,168,150.68,81.88,Power Outage,12.65,Scheduled,Plant C,TX-200,Night,2025-04-12,3,33.49,2.38,3379.29,2107,70,12.08504125,0.12,1760,2441.4,14,0.071594203,2.627930184,89.29761905,Software,Bearing,Corrective,1606,4.518153294,3.65923417,Night,24.76363695,10080,26785.25439,30556.39433,4643.477077,22.61740595,31253.84839,150,3750,7.676438434,6651.111066
MCH042,2025-05-13,168,166.05,83.44,Gearbox Failure,1.83,Unscheduled,Plant B,TX-200,Evening,2025-04-17,4,132.2,2.86,4100,1270,70,12.93563968,0.12,1400,2986.8,10,0.066972147,3.367383648,79.07142857,Software,"Relay, Contactor",Preventive,2186,5.891291642,3.738881149,Morning,24.04587905,10080,24949.30648,27966.73652,5314.453649,20.93391501,53165.43857,150,4602,-2.064458868,8081.600547
MCH029,2025-05-13,168,149.34,97.91,Operator Delay,27.82,Emergency,Plant B,TX-200,Morning,2025-03-30,1,54.83,2.79,3149.95,1785,50,10.64160042,0.12,1080,2728.8,18,0.067300586,2.715110445,98.61309524,Electrical,Gear,Corrective,2212,6.241486068,3.656281163,Evening,25.8075803,10080,18914.49349,26844.96461,6958.261687,20.76138257,48897.30002,150,6900,10.41760864,11337.9951
MCH035,2025-05-13,168,159.57,95.05,Gearbox Failure,34.03,Scheduled,Plant C,TX-200,Evening,2025-04-25,3,71.5,2.48,3456.06,1711,60,13.53162508,0.12,1000,2985.2,12,0.09780315,2.627930184,78.69047619,Software,"Fuse, Capacitor",Corrective,1718,4.869565217,2.947561646,Evening,24.40342696,10080,21459.61056,26933.61318,6686.529191,22.85762168,53165.43857,150,4423.5,24.31320561,-735.7146178
MCH006,2025-05-13,168,150.68,84.49,Operator Delay,40.6,Scheduled,Plant C,TX-100,Night,2025-03-26,0,79.84,3.28,2729.65,1329,50,13.7203614,0.12,1080,2871.6,12,0.090480612,1.611306979,76.54166667,Electrical,"Contactor, Fuse",Preventive,1676,5.647058824,3.210360833,Evening,25.74455436,8400,15161.43099,33083.0828,5358.881155,24.14079988,51276.84699,150,1240.5,21.89911697,8997.349526
